timestep,vehicle id,position,carbon emission,service rate
718.0,truck2,-82905028#1,0.0,0.9615384615384616
719.0,truck0,-81016194#0,7122.100363074247,0.9615384615384616
719.0,truck1,509710161#3,12520.072600360107,0.9615384615384616
719.0,truck2,-82905028#1,0.0,0.9615384615384616
720.0,truck0,-81016194#0,7436.393478294122,0.9615384615384616
720.0,truck1,509710161#3,0.0,0.9615384615384616
720.0,truck2,-82905028#1,0.0,0.9615384615384616
721.0,truck0,-81016194#0,7380.820241262822,0.8620689655172413
721.0,truck1,509710161#3,11443.402712282157,0.8620689655172413
721.0,truck2,-82905028#1,0.0,0.8620689655172413
722.0,truck0,-81016194#0,7380.686449071293,0.8620689655172413
722.0,truck1,509710161#3,21523.785486635912,0.8620689655172413
722.0,truck2,-82905028#1,0.0,0.8620689655172413
723.0,truck0,:cluster_3822160165_945859493_0,11207.73375518893,0.8620689655172413
723.0,truck1,509710161#3,10888.24934423317,0.8620689655172413
723.0,truck2,-82905028#1,0.0,0.8620689655172413
724.0,truck0,:cluster_3822160165_945859493_0,11183.730386771407,0.8620689655172413
724.0,truck1,509710161#3,10938.947037817255,0.8620689655172413
724.0,truck2,-82905028#1,0.0,0.8620689655172413
725.0,truck0,:cluster_3822160165_945859493_0,16717.385717801353,0.8620689655172413
725.0,truck1,:1685903249_7,0.0,0.8620689655172413
725.0,truck2,-82905028#1,0.0,0.8620689655172413
726.0,truck0,:cluster_3822160165_945859493_0,17000.520271698257,0.8620689655172413
726.0,truck1,509710161#4,0.0,0.8620689655172413
726.0,truck2,-82905028#1,0.0,0.8620689655172413
727.0,truck0,:cluster_3822160165_945859493_0,21966.090875397847,0.8620689655172413
727.0,truck1,509710161#4,0.0,0.8620689655172413
727.0,truck2,-82905028#1,0.0,0.8620689655172413
728.0,truck0,318705797#0,23578.887272610315,0.8620689655172413
728.0,truck1,509710161#4,0.0,0.8620689655172413
728.0,truck2,-82905028#1,0.0,0.8620689655172413
729.0,truck0,318705797#0,22602.265268732157,0.8620689655172413
729.0,truck1,509710161#4,7361.0533789871,0.8620689655172413
729.0,truck2,-82905028#1,0.0,0.8620689655172413
730.0,truck0,318705797#0,21974.17711902957,0.8620689655172413
730.0,truck1,509710161#4,7381.116687700885,0.8620689655172413
730.0,truck2,-82905028#1,0.0,0.8620689655172413
731.0,truck0,318705797#0,26696.89930934766,0.8620689655172413
731.0,truck1,509710161#4,7380.681696303995,0.8620689655172413
731.0,truck2,-82905028#1,0.0,0.8620689655172413
732.0,truck0,318705797#0,32590.429060359,0.8620689655172413
732.0,truck1,509710161#4,7380.605083419899,0.8620689655172413
732.0,truck2,-82905028#1,0.0,0.8620689655172413
733.0,truck0,318705797#0,26662.38867628194,0.8620689655172413
733.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
733.0,truck2,-82905028#1,0.0,0.8620689655172413
734.0,truck0,318705797#0,28648.54212492168,0.8620689655172413
734.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
734.0,truck2,-82905028#1,0.0,0.8620689655172413
735.0,truck0,318705797#0,45451.44853419479,0.8620689655172413
735.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
735.0,truck2,-82905028#1,0.0,0.8620689655172413
736.0,truck0,318705797#0,43055.06497184488,0.8620689655172413
736.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
736.0,truck2,-82905028#1,0.0,0.8620689655172413
737.0,truck0,318705797#0,49921.384034928196,0.8620689655172413
737.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
737.0,truck2,-82905028#1,0.0,0.8620689655172413
738.0,truck0,318705797#1,25554.886988808026,0.8620689655172413
738.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
738.0,truck2,-82905028#1,0.0,0.8620689655172413
739.0,truck0,318705797#1,20906.4238468168,0.8620689655172413
739.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
739.0,truck2,-82905028#1,0.0,0.8620689655172413
740.0,truck0,318705797#1,11945.343774223118,0.8620689655172413
740.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
740.0,truck2,-82905028#1,0.0,0.8620689655172413
741.0,truck0,318705797#1,0.0,0.8620689655172413
741.0,truck1,509710161#4,7380.555555555556,0.8620689655172413
741.0,truck2,-82905028#1,0.0,0.8620689655172413
742.0,truck0,318705797#1,28947.99684696256,0.8620689655172413
742.0,truck1,509710161#4,9233.099174329058,0.8620689655172413
742.0,truck2,-82905028#1,0.0,0.8620689655172413
743.0,truck0,318705797#1,10294.42650036042,0.8620689655172413
743.0,truck1,509710161#4,11474.32909828786,0.8620689655172413
743.0,truck2,-82905028#1,0.0,0.8620689655172413
744.0,truck0,318705797#1,20087.38881316884,0.8620689655172413
744.0,truck1,509710161#4,15354.491423940633,0.8620689655172413
744.0,truck2,-82905028#1,0.0,0.8620689655172413
745.0,truck0,318705797#1,0.0,0.8620689655172413
745.0,truck1,509710161#4,14683.11020077152,0.8620689655172413
745.0,truck2,-82905028#1,0.0,0.8620689655172413
746.0,truck0,318705797#1,16380.990242108752,0.8620689655172413
746.0,truck1,509710161#4,17985.87238715315,0.8620689655172413
746.0,truck2,-82905028#1,0.0,0.8620689655172413
747.0,truck0,318705797#1,16647.937561616967,0.8620689655172413
747.0,truck1,509710161#4,22073.582626971158,0.8620689655172413
747.0,truck2,-82905028#1,0.0,0.8620689655172413
748.0,truck0,318705797#1,0.0,0.8620689655172413
748.0,truck1,509710161#4,22167.825882790887,0.8620689655172413
748.0,truck2,-82905028#1,0.0,0.8620689655172413
749.0,truck0,318705797#1,0.0,0.8620689655172413
749.0,truck1,:6556775280_1,30818.867805890255,0.8620689655172413
749.0,truck2,-82905028#1,0.0,0.8620689655172413
750.0,truck0,318705797#1,0.0,0.8620689655172413
750.0,truck1,509710161#5,0.0,0.8620689655172413
750.0,truck2,-82905028#1,0.0,0.8620689655172413
751.0,truck0,318705797#1,0.0,0.8620689655172413
751.0,truck1,509710161#5,25459.525104400644,0.8620689655172413
751.0,truck2,-82905028#1,0.0,0.8620689655172413
752.0,truck0,318705797#1,7265.906925288495,0.8620689655172413
752.0,truck1,:cluster_3661887162_734841978_8707923260_8707923261_11,22265.792380761886,0.8620689655172413
752.0,truck2,-82905028#1,0.0,0.8620689655172413
753.0,truck0,318705797#1,7386.119652966186,0.8620689655172413
753.0,truck1,:cluster_3661887162_734841978_8707923260_8707923261_11,24197.65558908164,0.8620689655172413
753.0,truck2,-82905028#1,0.0,0.8620689655172413
754.0,truck0,318705797#1,7381.177730478724,0.8620689655172413
754.0,truck1,:cluster_3661887162_734841978_8707923260_8707923261_11,36549.71133417169,0.8620689655172413
754.0,truck2,-82905028#1,0.0,0.8620689655172413
755.0,truck0,318705797#1,7380.611389354786,0.8620689655172413
755.0,truck1,59254860#0,28369.72805545729,0.8620689655172413
755.0,truck2,-82905028#1,0.0,0.8620689655172413
756.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
756.0,truck1,59254860#0,29031.75497471835,0.8620689655172413
756.0,truck2,-82905028#1,0.0,0.8620689655172413
757.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
757.0,truck1,59254860#0,34250.71610764191,0.8620689655172413
757.0,truck2,-82905028#1,0.0,0.8620689655172413
758.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
758.0,truck1,59254860#0,36601.69425012088,0.8620689655172413
758.0,truck2,-82905028#1,0.0,0.8620689655172413
759.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
759.0,truck1,59254860#0,19150.907200834023,0.8620689655172413
759.0,truck2,-82905028#1,0.0,0.8620689655172413
760.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
760.0,truck1,:1688331911_7,7826.274098030134,0.8620689655172413
760.0,truck2,-82905028#1,0.0,0.8620689655172413
761.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
761.0,truck1,59254860#1,15022.58755486705,0.8620689655172413
761.0,truck2,-82905028#1,7380.555555555556,0.8620689655172413
762.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
762.0,truck1,59254860#1,15525.107442651131,0.8620689655172413
762.0,truck2,-82905028#1,10418.572520560196,0.8620689655172413
763.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
763.0,truck1,:4917974721_2,18313.378653430842,0.8620689655172413
763.0,truck2,-82905028#1,11730.51466498635,0.8620689655172413
764.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
764.0,truck1,59254860#2,0.0,0.8620689655172413
764.0,truck2,-82905028#1,14075.022798671318,0.8620689655172413
765.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
765.0,truck1,59254860#2,25492.01181935532,0.8620689655172413
765.0,truck2,-82905028#1,17577.907256416882,0.8620689655172413
766.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
766.0,truck1,59254860#2,0.0,0.8620689655172413
766.0,truck2,-82905028#1,16178.91372161391,0.8620689655172413
767.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
767.0,truck1,59254860#2,20607.655749191497,0.8620689655172413
767.0,truck2,-82905028#1,22354.959036838958,0.8620689655172413
768.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
768.0,truck1,:1723064271_1,16726.67208602038,0.8620689655172413
768.0,truck2,-82905028#1,27781.058003896556,0.8620689655172413
769.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
769.0,truck1,59254860#3,0.0,0.8620689655172413
769.0,truck2,-82905028#1,30305.715571493914,0.8620689655172413
770.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
770.0,truck1,59254860#3,25090.359245933763,0.8620689655172413
770.0,truck2,:6550944899_1,23231.87011569518,0.8620689655172413
771.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
771.0,truck1,59254860#3,0.0,0.8620689655172413
771.0,truck2,:6396441888_0,0.0,0.8620689655172413
772.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
772.0,truck1,59254860#3,29568.441343209277,0.8620689655172413
772.0,truck2,:6396441888_0,9709.902175802048,0.8620689655172413
773.0,truck0,318705797#1,7380.555555555556,0.8620689655172413
773.0,truck1,59254860#3,0.0,0.8620689655172413
773.0,truck2,682918014#5,12687.977861271509,0.8620689655172413
774.0,truck0,318705797#1,9099.65064009353,0.8620689655172413
774.0,truck1,:1688331916_6,18221.82330458666,0.8620689655172413
774.0,truck2,682918014#5,22823.63673176756,0.8620689655172413
775.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_3,11319.374798845041,0.8620689655172413
775.0,truck1,59254860#4,20954.209081069683,0.8620689655172413
775.0,truck2,682918014#5,23180.24222643725,0.8620689655172413
776.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_3,14884.494506279854,0.8620689655172413
776.0,truck1,59254860#4,13578.432184197689,0.8620689655172413
776.0,truck2,682918014#5,26677.65779891466,0.8620689655172413
777.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_3,16843.998028567727,0.8620689655172413
777.0,truck1,59254860#4,0.0,0.8620689655172413
777.0,truck2,682918014#5,27391.17649009182,0.8620689655172413
778.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_3,22939.131074024936,0.8620689655172413
778.0,truck1,:4917971609_2,0.0,0.8620689655172413
778.0,truck2,682918014#5,40309.00494081446,0.8620689655172413
779.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_3,23713.580136020755,0.8620689655172413
779.0,truck1,59254860#5,19367.820739794348,0.8620689655172413
779.0,truck2,:6396441886_0,39058.15994150916,0.8620689655172413
780.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_3,14255.3059153294,0.8620689655172413
780.0,truck1,:3823832674_6,0.0,0.8620689655172413
780.0,truck2,:6396441886_0,46542.06553411639,0.8620689655172413
781.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_22,21837.192210032947,0.8620689655172413
781.0,truck1,59254860#6,0.0,0.8620689655172413
781.0,truck2,682918014#6,0.0,0.8620689655172413
782.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_22,22744.436780184606,0.8620689655172413
782.0,truck1,59254860#6,0.0,0.8620689655172413
782.0,truck2,682918014#6,0.0,0.8620689655172413
783.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_22,34003.73950019776,0.8620689655172413
783.0,truck1,59254860#6,0.0,0.8620689655172413
783.0,truck2,:6396440579_3,0.0,0.8620689655172413
784.0,truck0,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_22,0.0,0.8620689655172413
784.0,truck1,59254860#6,0.0,0.8620689655172413
784.0,truck2,:6396440579_3,0.0,0.8620689655172413
785.0,truck0,156599653#1,25777.60039071594,0.8620689655172413
785.0,truck1,59254860#6,0.0,0.8620689655172413
785.0,truck2,-682918006#2,6106.426396814166,0.8620689655172413
786.0,truck0,156599653#1,22241.175521206795,0.8620689655172413
786.0,truck1,59254860#6,0.0,0.8620689655172413
786.0,truck2,-682918006#2,7374.639233641849,0.8620689655172413
787.0,truck0,156599653#1,21568.461694307513,0.8620689655172413
787.0,truck1,59254860#6,0.0,0.8620689655172413
787.0,truck2,-682918006#2,7388.736188921694,0.8620689655172413
788.0,truck0,156599653#1,25142.383175585386,0.8620689655172413
788.0,truck1,59254860#6,0.0,0.8620689655172413
788.0,truck2,:3251003321_4,9616.278914771083,0.8620689655172413
789.0,truck0,156599653#1,25855.551773975734,0.8620689655172413
789.0,truck1,59254860#6,7095.929036532839,0.8620689655172413
789.0,truck2,:3251003321_4,11467.665001898484,0.8620689655172413
790.0,truck0,156599653#1,25637.596985391956,0.8620689655172413
790.0,truck1,59254860#6,8104.920462229673,0.8620689655172413
790.0,truck2,:3251003321_4,12372.717986533737,0.8620689655172413
791.0,truck0,156599653#1,40596.89507237335,0.8620689655172413
791.0,truck1,59254860#6,0.0,0.8620689655172413
791.0,truck2,:3251003321_4,13846.639371977168,0.8620689655172413
792.0,truck0,:948265618_3,41527.09065288352,0.8620689655172413
792.0,truck1,59254860#6,7363.088332271835,0.8620689655172413
792.0,truck2,:3251003321_4,15638.0508261821,0.8620689655172413
793.0,truck0,:948265618_3,40444.639285644385,0.8620689655172413
793.0,truck1,59254860#6,7380.929168355788,0.8620689655172413
793.0,truck2,-682918006#1,22485.3644747899,0.8620689655172413
794.0,truck0,:948265618_3,41138.39272781449,0.8620689655172413
794.0,truck1,59254860#6,7380.693019991446,0.8620689655172413
794.0,truck2,-682918006#1,0.0,0.8620689655172413
795.0,truck0,:6396441889_1,40149.91893300843,0.8620689655172413
795.0,truck1,59254860#6,7380.606880667036,0.8620689655172413
795.0,truck2,:3822160167_10,18768.184441588688,0.8620689655172413
796.0,truck0,:6396441889_1,0.0,0.8620689655172413
796.0,truck1,59254860#6,7380.555555555556,0.8620689655172413
796.0,truck2,:3822160167_10,18925.289326774127,0.8620689655172413
797.0,truck0,682918014#4,20365.600352478425,0.8620689655172413
797.0,truck1,59254860#6,9450.74107640764,0.8620689655172413
797.0,truck2,:6396440578_2,28178.61224379386,0.8620689655172413
798.0,truck0,682918014#4,25414.125829564073,0.8620689655172413
798.0,truck1,59254860#6,13047.325224534663,0.8620689655172413
798.0,truck2,472039968#2,30067.132795147172,0.8620689655172413
799.0,truck0,682918014#4,0.0,0.8620689655172413
799.0,truck1,59254860#6,17097.73371810491,0.8620689655172413
799.0,truck2,472039968#2,31979.038989567347,0.8620689655172413
800.0,truck0,682918014#4,0.0,0.8620689655172413
800.0,truck1,:cluster_11708164725_11708164726_11708164727_945859562_10,15373.080772510213,0.8620689655172413
800.0,truck2,472039968#2,33361.24189359249,0.8620689655172413
801.0,truck0,:6396441888_2,0.0,0.8620689655172413
801.0,truck1,:cluster_11708164725_11708164726_11708164727_945859562_10,12606.692066447788,0.8620689655172413
801.0,truck2,472039968#2,32692.928997081584,0.8620689655172413
802.0,truck0,:6550944899_0,0.0,0.8620689655172413
802.0,truck1,:cluster_11708164725_11708164726_11708164727_945859562_10,16064.471394492413,0.8620689655172413
802.0,truck2,472039968#2,45233.24203620961,0.8620689655172413
803.0,truck0,82905028#1,23923.856596699992,0.8620689655172413
803.0,truck1,:cluster_11708164725_11708164726_11708164727_945859562_26,14073.791268351562,0.8620689655172413
803.0,truck2,472039968#2,35121.137004091564,0.8620689655172413
804.0,truck0,82905028#1,26808.778890626403,0.8620689655172413
804.0,truck1,-156599622#11,24946.240967781934,0.8620689655172413
804.0,truck2,472039968#2,38914.17472302188,0.8620689655172413
805.0,truck0,82905028#1,35133.56869052462,0.8620689655172413
805.0,truck1,:8707923217_3,20221.78569073697,0.8620689655172413
805.0,truck2,472039968#2,19538.679660887636,0.8620689655172413
806.0,truck0,82905028#1,26457.5554301719,0.8620689655172413
806.0,truck1,-156599622#10,28989.328524802655,0.8620689655172413
806.0,truck2,472039968#2,13920.660156613323,0.8620689655172413
807.0,truck0,82905028#1,27156.33615061983,0.8620689655172413
807.0,truck1,-156599622#10,27245.43154277591,0.8620689655172413
807.0,truck2,472039968#2,9464.865543641525,0.8620689655172413
808.0,truck0,82905028#1,40948.411045098124,0.8620689655172413
808.0,truck1,-156599622#10,29356.25217647993,0.8620689655172413
808.0,truck2,472039968#2,19334.736764181427,0.8620689655172413
809.0,truck0,82905028#1,0.0,0.8620689655172413
809.0,truck1,-156599622#10,34316.875540117224,0.8620689655172413
809.0,truck2,472039968#2,15548.320791604998,0.8620689655172413
810.0,truck0,82905028#1,0.0,0.8620689655172413
810.0,truck1,-156599622#10,34858.878434106526,0.8620689655172413
810.0,truck2,472039968#2,11610.75394720348,0.8620689655172413
811.0,truck0,:cluster_1688305722_6565376262_2,0.0,0.8620689655172413
811.0,truck1,:6566823596_8,31200.70175082326,0.8620689655172413
811.0,truck2,472039968#2,13770.131908345003,0.8620689655172413
812.0,truck0,:cluster_1688305722_6565376262_10,0.0,0.8620689655172413
812.0,truck1,-156599622#9,36162.81511524977,0.8620689655172413
812.0,truck2,472039968#3,0.0,0.8620689655172413
813.0,truck0,-82905028#1,9374.809902589357,0.8620689655172413
813.0,truck1,-156599622#9,19423.797739395464,0.8620689655172413
813.0,truck2,472039968#3,33851.281667899624,0.8620689655172413
814.0,truck0,-82905028#1,18024.944644728454,0.8620689655172413
814.0,truck1,:cluster_11708164710_11708164713_10,10458.412301475548,0.8620689655172413
814.0,truck2,472039968#3,34434.10289868987,0.8620689655172413
815.0,truck0,-82905028#1,22103.97802835333,0.8620689655172413
815.0,truck1,:cluster_11708164720_4920525206_8,24696.26571247561,0.8620689655172413
815.0,truck2,472039968#3,48846.917592721205,0.8620689655172413
816.0,truck0,-82905028#1,26135.978677027215,0.8620689655172413
816.0,truck1,-156599622#7,0.0,0.8620689655172413
816.0,truck2,472039968#3,0.0,0.8620689655172413
817.0,truck0,-82905028#1,25387.32807626962,0.8620689655172413
817.0,truck1,-156599622#7,11400.175384148493,0.8620689655172413
817.0,truck2,472039968#3,0.0,0.8620689655172413
818.0,truck0,-82905028#1,0.0,0.8620689655172413
818.0,truck1,-156599622#7,19127.13779222292,0.8620689655172413
818.0,truck2,472039968#3,0.0,0.8620689655172413
819.0,truck0,-82905028#1,0.0,0.8620689655172413
819.0,truck1,-156599622#7,10415.886928247359,0.8620689655172413
819.0,truck2,472039968#3,0.0,0.8620689655172413
820.0,truck0,-82905028#1,7173.275644148169,0.8620689655172413
820.0,truck1,:cluster_11708164714_11708164718_414691213_10,9635.020624920357,0.8620689655172413
820.0,truck2,472039968#3,7293.976370519045,0.8620689655172413
821.0,truck0,-82905028#1,0.0,0.8620689655172413
821.0,truck1,:cluster_11708164714_11708164718_414691213_10,21181.67743383068,0.8620689655172413
821.0,truck2,472039968#3,7381.304089031082,0.8620689655172413
822.0,truck0,-82905028#1,0.0,0.8620689655172413
822.0,truck1,-156599622#4,15447.533019381248,0.8620689655172413
822.0,truck2,472039968#3,7380.913273065285,0.8620689655172413
823.0,truck0,-82905028#1,0.0,0.8620689655172413
823.0,truck1,-156599622#4,20677.131216184127,0.8620689655172413
823.0,truck2,472039968#3,7380.806383538844,0.8620689655172413
824.0,truck0,-82905028#1,0.0,0.8620689655172413
824.0,truck1,-156599622#4,0.0,0.8620689655172413
824.0,truck2,472039968#3,7380.555555555556,0.8620689655172413
825.0,truck0,-82905028#1,0.0,0.8620689655172413
825.0,truck1,-156599622#4,0.0,0.8620689655172413
825.0,truck2,472039968#3,7380.629123758632,0.8620689655172413
826.0,truck0,-82905028#1,0.0,0.8620689655172413
826.0,truck1,-156599622#4,0.0,0.8620689655172413
826.0,truck2,472039968#3,7380.555555555556,0.8620689655172413
827.0,truck0,-82905028#1,0.0,0.8620689655172413
827.0,truck1,-156599622#4,6390.235561527702,0.8620689655172413
827.0,truck2,472039968#3,7380.555555555556,0.8620689655172413
828.0,truck0,-82905028#1,0.0,0.8620689655172413
828.0,truck1,-156599622#4,7463.407580651951,0.8620689655172413
828.0,truck2,472039968#3,9019.735073428435,0.8620689655172413
829.0,truck0,-82905028#1,0.0,0.8620689655172413
829.0,truck1,-156599622#4,0.0,0.8620689655172413
829.0,truck2,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_6,10221.208453490057,0.8620689655172413
830.0,truck0,-82905028#1,0.0,0.8620689655172413
830.0,truck1,-156599622#4,0.0,0.8620689655172413
830.0,truck2,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_6,13999.021607825876,0.8620689655172413
831.0,truck0,-82905028#1,0.0,0.8620689655172413
831.0,truck1,-156599622#4,0.0,0.8620689655172413
831.0,truck2,:cluster_3250771125_6554440125_6554440126_6554440127_#5more_6,15169.4332862799,0.8620689655172413
832.0,truck0,-82905028#1,0.0,0.8620689655172413
